10.0,316.96182,247.45080000000002
10.0,144.68412,304.8894
10.0,53.445420000000006,144.5184
10.0,225.0087,72.1782
10.0,316.85346000000004,122.84400000000001
10.0,408.8721,191.5584
10.0,203.21364,179.4966
10.0,316.21464000000003,247.52100000000002
10.0,274.48554,74.511
10.0,12.98262,39.3108
10.0,209.16714,120.70919999999998
10.0,252.68964000000003,71.11800000000001
10.0,366.03588,217.37820000000002
10.0,226.15698,162.4332
10.0,212.20458000000002,286.9722
10.0,254.62416000000005,242.03579999999997
10.0,154.2093,183.73860000000002
10.0,365.82,181.96380000000002
10.0,158.35428,118.5828
10.0,190.08444,126.8034
